Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Portugal,PRT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,3546.55161817909,3712.83766840186,3929.95933769814,4144.03573389653,4403.11253364149,4751.31629150683,4982.50341528558,5392.50392494445,5896.27713322169,6075.60020012583,6902.79883567993,7391.7990049696,7996.63145405269,8889.55774866502,8866.60791502296,8164.85071155456,8483.50137508137,8864.18050535789,9015.98755002223,9422.83789959182,9749.27997385298,9821.50285412311,9970.09172225629,9906.76143932459,9683.20763263598,9927.86403465497,10329.5730754947,10991.7052100836,11827.1741115672,12607.3029485257,13133.9513972348,13739.2996249586,13899.7888368483,13599.1335392273,13693.4458953963,14230.5540018448,14673.9504240136,15251.4874650521,15904.1918088982,16432.2919704657,16939.8943507506,17147.7914779534,17185.60964395,16961.8973304926,17224.0638253407,17326.5536739301,17576.3915604667,17981.6244274381,18013.0384250993,17434.0291251709,17728.8260774986,17453.7689579789,16813.6464982267,16750.1920907845,16974.162253816,17350.0521718512,17756.3597215889,18423.8379464676,18979.1552206952,19398.9200937211,..
Puerto Rico,PRI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,13751199388.1362,14719522885.5194,15944674778.2522,17324056089.1939,18547294474.7603,20254543713.1943,21773462002.9452,23128473175.4462,24326628601.8085,26607306966.315,28841766773.1089,30677674604.9081,32878360593.6305,34964458330.2664,35984503917.1012,35748961090.3428,37980800123.6542,40240916849.2279,43030395565.8295,46432733505.6204,48403090442.3118,48958732375.9817,48196619593.8093,47067866989.0574,49858373278.4479,51402707794.2535,53961209439.948,57074231020.9159,60434974480.5444,63054801855.4318,61263704528.902,62675459937.143,65536000403.6773,68579837637.9701,71450561258.2688,74700838791.6028,76429197707.7903,80159009209.3006,84592384061.8031,89151659724.4832,92068670407.3471,97881399724.295,98778442996.8101,98831210248.1345,107477633535.329,105342118804.957,103857412208.889,102649751271.359,100756752050.85,98789551891.8258,98381300000,98028592583.2526,98057290562.043,97756424655.3687,96592767902.4776,95579081232.298,94371914640.5954,91648383879.2544,87377939486.9816,88415695429.6952,..
Puerto Rico,PRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,7.04173846987173,8.32331253031397,8.65104701177751,7.06092371941367,9.20484246776428,7.49914839484369,6.22322335473211,5.18043459796682,9.37523403607581,8.39791794645981,6.3654485740831,7.17357497615009,6.34489584933857,2.9173784910372,-0.654567386286814,6.24308781357645,5.95068223474885,6.93194622541287,7.90682468764641,4.24346530546786,1.14794722525437,-1.55664320783397,-2.3419746327954,5.92868652841074,3.0974426445499,4.97736744907553,5.7689989036148,5.88837273759657,4.33495239702751,-2.84054072620243,2.30439118740367,4.56405181454294,4.64452700125719,4.1859586128697,4.54898810603508,2.31370750870583,4.88008720930233,5.53072561179826,5.38969992777254,3.2719645286232,6.3134715546886,0.916459383541564,0.0534198046896961,8.74867692653547,-1.98693873332242,-1.40941402442895,-1.16280669029354,-1.8441342497794,-1.9524251417231,-0.413254118484915,-0.358510628287519,0.0292751104899338,-0.306826657099961,-1.19036345385329,-1.04944365110551,-1.26300292505279,-2.88595475858821,-4.65959595959596,1.18766355536251,..
Puerto Rico,PRI,GDP per capita (constant LCU),NY.GDP.PCAP.KN,629.951569126378,662.58741637573,702.915127073095,747.194603378678,784.438381780267,843.456861989206,896.002849529237,944.323979447203,987.12878428167,1070.79052959037,1146.25908756439,1199.71826702725,1260.64912098865,1311.98178676706,1322.45875632251,1289.79893119572,1347.87828194125,1407.35586931677,1485.32581586178,1583.20589579582,1630.87230193387,1630.99863934333,1588.51196340573,1535.52757390359,1610.48818996528,1644.24042049156,1709.59990661535,1791.25952612694,1879.23747329369,1942.94270677335,1871.02063895957,1900.64315812819,1974.60319939663,2048.98524324595,2115.0174680351,2190.89718642134,2216.58113301769,2303.24809878093,2416.70349456415,2534.23545445479,2609.92677015854,2768.76819628499,2790.54246134831,2790.28617951201,3033.77844812403,2977.79126918622,2948.28046464667,2931.11270303027,2893.98771453171,2853.00274568831,2855.630420325,2878.49182816253,2914.38574016478,2938.92950248492,2951.76009102446,2972.62031445063,2992.42192967213,2977.18752612557,2955.73243680469,2990.51818990799,..
Qatar,QAT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36044298341.0931,37449372355.1551,40139043103.6417,41632198904.0901,49633455958.9328,53352370952.2569,67314817504.1319,79421829550.1801,93450549190.6149,104624021240.908,125122306346.154,141857635543.447,148567518488.754,156821990195.119,165187382156.526,173039309518.167,178341565994.816,175670714339.031,177840023139.014,179217942561.528,..
Qatar,QAT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.89818661682769,7.18215174069907,3.71995863626596,19.2189153238709,7.49275850628099,26.1702456754348,17.9856567913968,17.6635563797623,11.9565611406969,19.5923315335458,13.3751764061915,4.73001183165189,5.55604064086825,5.33432329930233,4.75334572116411,3.06419188299694,-1.49760468956656,1.23487219150027,0.774808391380645,..
Qatar,QAT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,228291.019811391,228495.738400319,235025.821304144,229138.015612827,247231.667575851,231337.455631116,246987.455804597,244599.198030888,244086.352348312,237226.762462555,252928.291536885,261468.642231283,253859.86814002,251851.517628618,252058.022449663,253077.978911029,252120.182032555,241932.38182954,239905.363519949,237462.54316994,..
Romania,ROU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,124867598832.264,108736939281.058,99203723402.2684,100720384147.594,104680651969.336,111205932431.071,115551528974.839,109948362840.165,107716616781.611,107310890612.622,109952094351.041,115689544451.415,122287309511.908,125150235592.491,138201043602.491,144652472925.674,156266346693.626,167570353781.434,183166909447.59,173060868628.322,166309355234.589,169479324149.248,172937829621.072,179459249986.084,185935438388.184,191427365158.106,200430189829.58,215100574411.243,224725300753.379,234057305195.069,..
Romania,ROU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-12.9182107304506,-8.7672284522824,1.52883449664077,3.93194272962506,6.23351148371351,3.90770208816159,-4.8490627379703,-2.02981290571721,-0.376660705758994,2.4612634592269,5.21813625673708,5.70299165043771,2.34114732919521,10.4281130180976,4.6681480508487,8.02881107599163,7.23380774362805,9.30746717077338,-5.51739440805439,-3.90123628018621,1.90606770748846,2.04066513079732,3.77096230437297,3.60872365319838,2.95367403735953,4.70299774749441,7.31944852925453,4.47452377497343,4.15262741240312,..
Romania,ROU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10672.7032560912,9375.06889110569,8630.75971590071,8774.64471728152,9132.92643873829,9721.87775934601,10130.9279577474,9667.46531365775,9490.85773958935,9469.9635636106,9715.6120729292,10366.2349081442,11159.8603179605,11503.8031779069,12776.0217955199,13455.2597751796,14621.9217354542,15912.9859902192,17686.3623914353,16850.3311184144,16289.4256598958,16681.7636386955,17098.1304998221,17808.9004870121,18520.8191741023,19157.7037019692,20174.0896111092,21777.8110192885,22886.3356073898,23967.5876878613,..
Russian Federation,RUS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1459986357545.63,1416186830442.03,1344712738592.8,1149311538502.55,1049683004138.02,917740411956.464,879713577296.927,846679721605.062,858532524842.24,813030630484.777,865063897237.22,951570864960.202,1000101466517.97,1047106154523.45,1123544404800.4,1204439016241.71,1281522697121.64,1386608432989.65,1504469841529.42,1582701810889.97,1459251165972.78,1524917468442.01,1590489364644.29,1654492026998.83,1683535346495.76,1695930665412.95,1662474715110.35,1665694763578.53,1696106853061.04,1739125742080.49,1762462643295.84,..
Russian Federation,RUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.9999956422359,-5.04693945126729,-14.5310737737734,-8.66854034149263,-12.5697559797978,-4.14352840564905,-3.75506943900625,1.39991580461016,-5.29996162531226,6.39991468973531,10.000066815788,5.10005122527505,4.69999190873524,7.29995234453868,7.19994786994475,6.39996544785382,8.200068255056,8.49997776846357,5.19996926498843,-7.79999391343111,4.50000000003065,4.3000291857941,4.02408615720979,1.75542214909368,0.736267221415574,-1.97271922637542,0.193690071729534,1.82579006355112,2.53633130140389,1.34187544067058,..
Russian Federation,RUS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,508003.353401568,491936.037406602,465771.129698679,397703.707151181,363422.914835033,317850.443300019,304746.186533854,293729.67941919,298334.511272445,282990.819972827,302034.675374787,333638.732055154,352144.728485465,370395.498179399,399241.770686187,429713.868895527,458962.799600066,498226.814479477,541501.602886976,569909.935969718,525298.81613136,548690.868461554,571838.632098546,593849.591011975,602988.721347131,596685.936735093,583654.981853315,583714.797512133,593692.755356939,608799.800432915,617388.329662808,..
Rwanda,RWA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1031511773.96278,987182286.790678,1099067536.71384,991134220.202316,867589412.175166,928403345.833951,993474308.42311,1062183165.54997,1136682365.83346,1261801201.266,1337527257.10044,1353666405.38821,1357227472.20373,1403890148.90223,1423682523.13029,1393588360.01317,1665401877.14023,1698611813.8569,1854049077.05042,2074122997.48506,2259790447.48305,2382637164.04623,2425783064.4504,2570853380.40487,2461829317.16222,2570217466.46861,2710863299.91925,2710211713.90229,2832139395.85799,2831104694.30081,2763178251.42625,2693701459.65143,2851895145.09772,2620643755.12835,1303820922.4811,1763079825.17626,1987796615.75035,2263101526.96511,2463582211.47817,2570794558.13202,2785993668.72083,3022373088.37527,3421086742.35302,3496431577.54101,3756834601.54178,4109146772.02874,4488300944.63589,4830905577.20737,5370094699.38151,5705632174.63751,6124120673.41998,6611503063.36916,7182836111.74429,7521855503.33134,7985740871.20377,8693025510.78313,9212063835.79931,9578362180.75155,10400130536.2656,11380725067.3896,..
Rwanda,RWA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-4.29752604779293,11.333798369387,-9.82044441365605,-12.4649926830224,7.00952925489445,7.00891082320558,6.91601750989651,7.01378092778511,11.0073701496012,6.00142524499603,1.20664070224319,0.263068271573005,3.4380881358623,1.40982357084999,-2.11382542302727,19.5045771711592,1.99410948027108,9.15084081751385,11.869908038505,8.9516123307595,5.43619948035479,1.81084644591438,5.98034993649945,-4.24077328071827,4.40274833640078,5.47213748585598,-0.0240361075005637,4.49882499327478,-0.0365342736550787,-2.39929109691013,-2.51437965462274,5.87272523759054,-8.10869187693962,-50.2480671045177,35.2240783052636,12.7456957629035,13.8497524864152,8.85866949071041,4.35188832563938,8.37091824035809,8.48456413624848,13.1920726634078,2.20236553067244,7.44767967642932,9.37789942475413,9.22707787388097,7.63328120813598,11.161243240151,6.24825992909668,7.33465610774428,7.95840604618591,8.64150016870721,4.71985419565317,6.16716670064956,8.85684435529079,5.97074429808526,3.97628969448469,8.57942454050658,9.42867522388025,..
Rwanda,RWA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,282263.101201365,264479.967940666,289188.364768569,256381.332580025,220249.94351816,230496.994600021,240255.376449153,249421.453153913,258677.031570093,278213.146496613,285952.698994197,280875.181191562,273436.28340158,274628.288525429,270261.97027843,256480.085619389,296887.212685093,293098.002925181,309450.40083585,334643.565243653,352253.946004676,359141.663637259,353982.047295292,362881.129706423,335020.083351453,335883.36382461,337942.648529962,321106.24241049,320961.801486316,312520.554024573,304524.415204285,305456.259607125,341812.117449022,336083.523849983,176432.705536364,242657.653369017,265550.516396931,283171.696090018,284221.64555304,275301.637037319,282084.696876519,294958.812589629,326108.512340009,328223.344167534,347656.431800661,373390.239943259,398682.698654269,418453.276271957,452910.452101909,468506.977062734,490018.863793609,515962.811261,546928.920484587,558870.829075924,578771.495091637,614214.565112664,634167.830880557,642206.364994658,679108.797401775,724011.736801049,..
Samoa,WSM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,358029245.760079,359572480.612683,364202185.170495,378477076.55598,399310643.729132,401239697.628587,395452618.599823,410113287.697358,391980329.847764,382964745.396265,382198845.636854,397868960.230932,387754739.197339,413632106.478426,443326640.367028,446179101.887691,455972238.904813,465937206.913344,498174444.546682,532746564.313723,555889054.33453,580990127.049917,607860924.850288,633126600.627264,645591649.94901,686410116.861272,693336597.29968,659999075.009294,663161517.850106,690837857.251793,662591405.57115,659816178.578933,660332453.957935,688543101.305806,743999467.370473,751773366.694312,736262229.298921,762625022.856476,..
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.431035975658304,1.28755808840648,3.91949635854121,5.50457833872812,0.483096038071821,-1.44229971833954,3.70731369776836,-4.42145094868896,-2.30000940480883,-0.19999223652259,4.0999900373764,-2.54209854111829,6.67364307001206,7.17897218893748,0.643422086771437,2.19488922176964,2.18543305014917,6.9187944544926,6.93976179338149,4.34399610828436,4.51548245457647,4.62500076151255,4.15648954293258,1.9688083409221,6.32264480426383,1.00908775501165,-4.80827384854983,0.479158677725053,4.17339345796324,-4.08872376985958,-0.418844399260692,0.0782453349529248,4.27218852848745,8.05416043810409,1.04487968940552,-2.06327306640259,3.58062555818709,..
Samoa,WSM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6106.30991255746,6094.67702566946,6138.41665074767,6349.42715220395,6675.81987276859,6690.5257006307,6577.23428542751,6797.31675510979,6462.33806187275,6267.73599517064,6198.76850564989,6390.01729306662,6169.43341197672,6528.52682089219,6951.79037770572,6959.80251993398,7080.83476530181,7203.49002643872,7664.57920139406,8152.64778325123,8457.85257954616,8786.12438304298,9135.55406237751,9455.07631018155,9579.9835246246,10120.2289531217,10154.4670773697,9598.49097292963,9572.23324675045,9890.86942374473,9405.23459976307,9285.84342245316,9220.39683489317,9550.11911344457,10265.0880304315,10328.9666857775,10075.7247743843,10385.2950577634,..
San Marino,SMR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1421734394.66731,1527875665.78196,1666138637.36552,1702450124.85211,1797418630.58627,1803005013.27652,1872834796.90458,1958027132.93081,2005511385.79789,2082324147.78876,2230363289.08025,2219190523.69976,1990148833.39972,1881214370.93994,1724795655.61309,1603291832.10026,1590722471.04721,1579549705.66672,1618364422.82622,1658166087.14884,1668154568.16052,1690053624.32737,..,..
San Marino,SMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.4656188605108,9.04936014625228,2.17937971500419,5.57834290401968,0.310800310800303,3.87296669248644,4.5488441461596,2.42510699001426,3.83008356545962,7.10932260228034,-0.500939261114581,-10.3209565764632,-5.47368421052632,-8.3147735708983,-7.04453441295546,-0.78397212543554,-0.702370500438988,2.4573279979885,2.45937588353054,0.602381214348185,1.31277140529018,..,..
San Marino,SMR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38325.427302161,40760.0596125186,43949.1619082704,44388.6097152429,46274.9892132892,45820.7630878438,46950.4936629088,48445.0587422253,48970.1268585459,50202.0202020202,53121.7776003726,52211.3425773806,46242.2118380062,43132.9853661661,39006.9801964562,35757.6701448373,34989.094707093,34326.8180162681,34827.8546422593,35437.3042019678,35473.9526766877,35818.3742128033,..,..
Sao Tome and Principe,STP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,121709802.096435,124602695.898693,132793425.357931,137882366.7453,147663429.879843,161123899.667857,166366235.163396,179985264.743618,184352215.474502,196652166.278474,205301325.169378,211751843.229016,221947259.089711,236484656.077257,245734374.427611,255968638.36672,265820826.172619,273649961.65818,277211853.719627,..
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.37687824023116,6.5734769221182,3.83222390239035,7.09377374745148,9.11564210513501,3.25360514879871,8.18617405559905,2.4262823610057,6.67198426246924,4.39820168502807,3.14197585150285,4.81479438630852,6.5499330999486,3.91133974769704,4.16476692076458,3.84898238657834,2.94526790781877,1.30162344619526,..
Sao Tome and Principe,STP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12907.3572588166,12972.8933108168,13552.8544360602,13768.1527543792,14395.1089717537,15298.4110687094,15357.4209260373,16146.6164095372,16091.1517205304,16736.9905203631,17079.8574058269,17253.7074002681,17737.6940908025,18548.0208890456,18915.438584612,19335.2904503463,19705.0400021065,19906.763505348,19788.1676701095,..
Saudi Arabia,SAU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,76790678103.2113,81427212127.0702,129182098462.146,155680210497.623,191378679505.747,237635917850.226,276199629708.027,251538830034.023,296365500030.385,317387771565.296,300820999320.789,336677152442.963,355707685738.415,362619101930.257,287448567107.523,241309087435.956,230060580333.199,207527291582.251,242833383117.654,226727468659.375,256449882045.508,255159898411.012,293927428477.367,338039704971.018,351519173976.83,346725361359.809,348662585957.285,349402069125.164,358617283905.188,362575637121.298,373066264715.594,359026717121.859,379223464035.035,374632039196.595,364070508643.508,404999538711.393,437231190746.349,461601802003.856,474473116917.565,483237253411.601,513438483603.59,502865505793.734,528207332649.536,581011409171.002,612452521453.507,628984175052.337,651957706949.766,678729756049.654,690068783385.49,684951905059.215,701624393201.243,703949827121.995,..
Saudi Arabia,SAU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,6.03788654871251,58.6473306497986,20.5122167474631,22.9306402490183,24.1705285374227,16.2280652717263,-8.92861431424518,17.8209741972236,7.09335989943365,-5.21972606657256,11.919431556684,5.65245760140385,1.94300445813933,-20.7298883105149,-16.0513862134881,-4.66145192552811,-9.7945022647133,17.0127462591635,-6.63249601496324,13.1093129393982,-0.503015881390724,15.1934258901094,15.0078802519947,3.98754016394851,-1.36374143202137,0.55872018991596,0.21209134494562,2.63742421534523,1.1037820522773,2.89336252087628,-3.76328521809337,5.62541614593002,-1.21074386842668,-2.81917440263172,11.2420613854121,7.95844166576319,5.57385012169573,2.7884022241319,1.84713025491796,6.24977275215683,-2.05924918904591,5.03948402979084,9.99684655201507,5.41144490215196,2.69925472093664,3.65248170123174,4.10640886893449,1.67062475672668,-0.741502651543101,2.43411077754232,0.331435728758152,..
Saudi Arabia,SAU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,53447.3260839062,54528.0776241878,83002.1434633252,95695.2126584723,112259.238079161,132768.888919076,146820.293273826,127134.087483465,142429.962759603,145010.709595039,130461.293043485,138164.720907635,137636.787508824,131870.742885517,98093.2192027002,77335.1888053395,69469.247093754,59320.6527003208,66015.2355050488,58856.9323534361,63814.3119888293,61076.9396581926,67897.1473771379,75578.1214901178,76272.6537257525,73196.9880511862,71782.7366162326,70297.3623809758,70653.8597093378,70059.694349069,70716.1091154769,66669.0528920598,68820.1017757346,66259.1924986485,62611.5389438524,67630.2169561625,70878.7991426299,72681.9448655215,72628.4353268058,71954.2754807222,74372.4424934476,70812.013137054,72234.5611867931,77077.1451535759,78774.8887839519,78485.6132575354,79077.5790475597,80246.640023067,79764.2539653493,77602.2796427757,78074.0421536117,77033.115007349,..
Senegal,SEN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4366638293.84718,4497351351.65648,4491224368.79599,4574962284.58077,4752650484.7489,4815964795.02298,4954508590.81082,4894073848.51349,5201948950.85858,4861005781.93559,5277207309.25418,5269795501.20504,5606177557.50813,5293171203.59102,5515525444.06215,5931156832.09429,6460245897.00626,6286923617.11553,6038342978.82922,6461128770.57115,6247223557.57711,6563927582.63049,7078740665.04515,6701699137.52465,6952728995.32575,7181019814.28621,7404589356.0951,7855852768.12182,7809312260.87899,8119955463.85333,8065093946.91673,8271223669.7072,8374005801.32104,8482933228.11395,8481463249.55609,8936364231.33654,9116175060.25103,9400967403.20593,9955499688.1183,10587386781.2587,10926076017.6715,11426590430.4063,11501412161.3369,12270077779.754,12990426096.5698,13720826684.959,14058574473.2241,14752855076.4267,15351286308.7731,15672516132.5039,16230887978.4993,16467597410.0437,17310309290.8361,17798824507.3174,18975949784.5082,20184156790.4171,21467075636.6594,23057246299.0478,24528196373.3268,25821124786.0107,..
Senegal,SEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,2.99344825499932,-0.136235361247387,1.86447856772796,3.88392710398951,1.33218949041711,2.87676097489378,-1.21979286521815,6.29077353294527,-6.55414292112036,8.56204551052542,-0.140449438780621,6.38320891628845,-5.58324010801118,4.2007755260264,7.53566259910197,8.92050370425213,-2.6829053050604,-3.95393126154066,7.00168561514707,-3.31064773029021,5.06951643613355,7.84306462760141,-5.3263927209868,3.74576435989955,3.28347069350676,3.1133397148426,6.0943745875017,-0.592431001656266,3.97785608510641,-0.67563815073639,2.55582543919735,1.24264722752294,1.30078040757668,-0.017328658829868,5.36347288664203,2.01212511329784,3.12403328229922,5.89867256345617,6.34711579464475,3.19898803557805,4.5809164417791,0.654803647565075,6.68322817784941,5.87077221306964,5.62260685646076,2.4615702538924,4.93848508271564,4.05637572690981,2.09252708385235,3.56274538992136,1.45838867138957,5.11739423674786,2.82210564972358,6.61350010337397,6.36704365066983,6.35606857181878,7.4074861863013,6.37955658364903,5.27119235758356,..
Senegal,SEN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,701450.820326736,703039.514330603,683108.056850156,676888.109143545,683815.33241368,673614.121784141,673514.670111205,646488.096393435,667563.449670283,605817.583592096,638504.503823526,618710.732957527,638506.777232758,585029.059448277,592263.843519485,619756.415802135,658019.267301877,625023.698425148,586151.353336556,611926.194448356,576396.80001344,589024.382642597,617024.881564064,566908.715299317,570543.569163894,571620.447900939,571803.690479573,588556.257785231,567659.866285594,572712.390568029,552004.321490917,549382.932645443,539878.753459283,531168.359439196,516369.492113762,529721.82360425,526878.527074527,530365.212980089,548617.72578156,569967.140052768,574451.740453456,586497.93088035,576125.087159786,599599.467597821,619026.6471127,637322.375392647,636249.50167225,650256.99943014,658731.452678413,654502.923255326,659479.711815953,650839.443389112,665350.491594868,665243.771565516,689610.194366299,713204.324270487,737537.365782089,770292.156189668,796951.469040693,816205.310792027,..
Serbia,SRB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23364348766.5365,24827910882.2547,26617352725.7309,27506605836.2242,24914338849.8698,26442039540.6366,28260927883.9268,30064089625.5937,31383228829.5405,34216568530.7278,36108863543.5274,37953228515.7138,40397236364.6127,42681933020.219,41515968465.9198,41819468691.8251,42671028784.1099,42380207643.5152,43606113097.5697,42912989429.7754,43688023451.3019,45146586020.325,46095189764.125,48167224454.1516,50213615458.7398,..
Serbia,SRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.26408264292986,7.2073798394178,3.3408773579261,-9.4241616060844,6.13181308953254,6.87877476506638,6.38040530400453,4.38775702299594,9.02819692829154,5.53034712145433,5.10779014122984,6.43952555416212,5.6555766215919,-2.73175198917728,0.73104455254213,2.0362766886403,-0.68154236933475,2.89263673355808,-1.58951031990257,1.80605926509682,3.33858676542988,2.10116384741241,4.4951212927627,4.24851343995569,..
Serbia,SRB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,302631.378439069,321907.733393683,346076.186918161,358997.125299544,326343.811158054,347463.062504041,372003.361661256,396103.513069127,414364.145827516,452829.104358919,479309.961107515,505776.941427652,540533.780103146,573540.486260143,560114.315266063,566481.719101697,582598.178432449,581442.42657774,601179.626506044,594407.955261959,608144.817552485,631748.041531684,648464.005396491,681325.534141704,714093.374810212,..
Seychelles,SYC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,117996015.496283,112235123.924407,121672505.535006,134004747.605343,141936818.879032,140431478.00256,159946548.974313,160753862.325896,172895980.345911,172895980.345911,188235086.723801,218073690.539979,231830450.532942,252820811.451038,256114686.572972,264252487.613748,307266576.64788,288246078.631383,349215002.896053,404371209.9502,387191407.753007,355382941.035229,351410919.644009,345404444.17515,360986095.763491,401148461.470818,400439225.926256,418074999.070898,440637445.080708,489983652.945451,524260678.361109,538732506.955193,577313656.241428,613087761.581729,608191048.028002,603169565.089069,632830581.345593,708526965.617602,768067310.19775,782445580.840157,794294457.97491,776254738.028627,785669398.20425,739416038.787077,718339327.254204,783031253.312258,856684174.335502,945962968.234513,925654158.746992,915423405.095384,969936525.298729,1046438130.96225,1059631924.6483,1123401387.93196,1174008207.88396,1231973520.30455,1288183830.92001,1344554703.28867,1395023117.94052,1469133918.63391,..
